35990000000,0.0,0.0,9.79939309759,0.0,0.0,0.0
36000000000,0.0,0.0,9.7993997723,0.0,0.0,0.0
36010000000,0.0,0.0,9.79940637361,0.0,0.0,0.0
36020000000,0.0,0.0,9.79941290234,0.0,0.0,0.0
36030000000,0.0,0.0,9.79941935928,0.0,0.0,0.0
36040000000,0.0,0.0,9.79942574522,0.0,0.0,0.0
36050000000,0.0,0.0,9.79943206094,0.0,0.0,0.0
36060000000,0.0,0.0,9.79943830721,0.0,0.0,0.0
36070000000,0.0,0.0,9.79944448479,0.0,0.0,0.0
36080000000,0.0,0.0,9.79945059445,0.0,0.0,0.0
36090000000,0.0,0.0,9.79945663693,0.0,0.0,0.0
36100000000,0.0,0.0,9.79946261297,0.0,0.0,0.0
36110000000,0.0,0.0,9.79946852329,0.0,0.0,0.0
36120000000,0.0,0.0,9.79947436863,0.0,0.0,0.0
36130000000,0.0,0.0,9.79948014968,0.0,0.0,0.0
36140000000,0.0,0.0,9.79948586718,0.0,0.0,0.0
36150000000,0.0,0.0,9.7994915218,0.0,0.0,0.0
36160000000,0.0,0.0,9.79949711424,0.0,0.0,0.0
36170000000,0.0,0.0,9.79950264519,0.0,0.0,0.0
36180000000,0.0,0.0,9.79950811532,0.0,0.0,0.0
36190000000,0.0,0.0,9.79951352531,0.0,0.0,0.0
36200000000,0.0,0.0,9.7995188758,0.0,0.0,0.0
36210000000,0.0,0.0,9.79952416746,0.0,0.0,0.0
36220000000,0.0,0.0,9.79952940094,0.0,0.0,0.0
36230000000,0.0,0.0,9.79953457687,0.0,0.0,0.0
36240000000,0.0,0.0,9.79953969588,0.0,0.0,0.0
36250000000,0.0,0.0,9.79954475861,0.0,0.0,0.0
36260000000,0.0,0.0,9.79954976566,0.0,0.0,0.0
36270000000,0.0,0.0,9.79955471766,0.0,0.0,0.0
36280000000,0.0,0.0,9.79955961521,0.0,0.0,0.0
36290000000,0.0,0.0,9.7995644589,0.0,0.0,0.0
36300000000,0.0,0.0,9.79956924934,0.0,0.0,0.0
36310000000,0.0,0.0,9.79957398709,0.0,0.0,0.0
36320000000,0.0,0.0,9.79957867276,0.0,0.0,0.0
36330000000,0.0,0.0,9.79958330689,0.0,0.0,0.0
36340000000,0.0,0.0,9.79958789008,0.0,0.0,0.0
36350000000,0.0,0.0,9.79959242286,0.0,0.0,0.0
36360000000,0.0,0.0,9.79959690581,0.0,0.0,0.0
36370000000,0.0,0.0,9.79960133946,0.0,0.0,0.0
36380000000,0.0,0.0,9.79960572435,0.0,0.0,0.0
36390000000,0.0,0.0,9.79961006103,0.0,0.0,0.0
36400000000,0.0,0.0,9.79961435003,0.0,0.0,0.0
36410000000,0.0,0.0,9.79961859186,0.0,0.0,0.0
36420000000,0.0,0.0,9.79962278705,0.0,0.0,0.0
36430000000,0.0,0.0,9.79962693612,0.0,0.0,0.0
36440000000,0.0,0.0,9.79963103955,0.0,0.0,0.0
36450000000,0.0,0.0,9.79963509787,0.0,0.0,0.0
36460000000,0.0,0.0,9.79963911156,0.0,0.0,0.0
36470000000,0.0,0.0,9.79964308112,0.0,0.0,0.0
36480000000,0.0,0.0,9.79964700703,0.0,0.0,0.0
36490000000,0.0,0.0,9.79965088977,0.0,0.0,0.0
36500000000,0.0,0.0,9.79965472981,0.0,0.0,0.0
36510000000,0.0,0.0,9.79965852763,0.0,0.0,0.0
36520000000,0.0,0.0,9.79966228369,0.0,0.0,0.0
36530000000,0.0,0.0,9.79966599845,0.0,0.0,0.0
36540000000,0.0,0.0,9.79966967236,0.0,0.0,0.0
36550000000,0.0,0.0,9.79967330588,0.0,0.0,0.0
36560000000,0.0,0.0,9.79967689944,0.0,0.0,0.0
36570000000,0.0,0.0,9.79968045348,0.0,0.0,0.0
36580000000,0.0,0.0,9.79968396845,0.0,0.0,0.0
36590000000,0.0,0.0,9.79968744476,0.0,0.0,0.0
36600000000,0.0,0.0,9.79969088285,0.0,0.0,0.0
36610000000,0.0,0.0,9.79969428313,0.0,0.0,0.0
36620000000,0.0,0.0,9.79969764603,0.0,0.0,0.0
36630000000,0.0,0.0,9.79970097195,0.0,0.0,0.0
36640000000,0.0,0.0,9.79970426129,0.0,0.0,0.0
36650000000,0.0,0.0,9.79970751447,0.0,0.0,0.0
36660000000,0.0,0.0,9.79971073187,0.0,0.0,0.0
36670000000,0.0,0.0,9.79971391389,0.0,0.0,0.0
36680000000,0.0,0.0,9.79971706093,0.0,0.0,0.0
36690000000,0.0,0.0,9.79972017336,0.0,0.0,0.0
36700000000,0.0,0.0,9.79972325157,0.0,0.0,0.0
36710000000,0.0,0.0,9.79972629593,0.0,0.0,0.0
36720000000,0.0,0.0,9.79972930681,0.0,0.0,0.0
36730000000,0.0,0.0,9.79973228459,0.0,0.0,0.0
36740000000,0.0,0.0,9.79973522962,0.0,0.0,0.0
36750000000,0.0,0.0,9.79973814227,0.0,0.0,0.0
36770000000,0.0,0.0,9.79747684797,0.0,0.0,0.0
36780000000,0.0,0.0,10.789521452,0.0,0.0,0.0
36790000000,0.0,0.0,10.7995539291,0.0,0.0,0.0
36800000000,0.0,0.0,10.7093934023,0.0,0.0,0.0
36810000000,0.0,0.0,10.6172309529,0.0,0.0,0.0
36820000000,0.0,0.0,10.5331759419,0.0,0.0,0.0
36830000000,0.0,0.0,10.4575206331,0.0,0.0,0.0
36840000000,0.0,0.0,10.3895382558,0.0,0.0,0.0
36850000000,0.0,0.0,10.3284644219,0.0,0.0,0.0
36860000000,0.0,0.0,10.2735997549,0.0,0.0,0.0
36870000000,0.0,0.0,10.2243144152,0.0,0.0,0.0
36880000000,0.0,0.0,10.1800422981,0.0,0.0,0.0
36890000000,0.0,0.0,10.1402747087,0.0,0.0,0.0
36900000000,0.0,0.0,10.1045545546,0.0,0.0,0.0
36910000000,0.0,0.0,10.0724711124,0.0,0.0,0.0
36920000000,0.0,0.0,10.0436553248,0.0,0.0,0.0
36930000000,0.0,0.0,10.0177755737,0.0,0.0,0.0
36940000000,0.0,0.0,9.99453388197,0.0,0.0,0.0
36950000000,0.0,0.0,9.9736625015,0.0,0.0,0.0
36960000000,0.0,0.0,9.95492084622,0.0,0.0,0.0
36970000000,0.0,0.0,9.93809273694,0.0,0.0,0.0
36980000000,0.0,0.0,9.92298392541,0.0,0.0,0.0
36990000000,0.0,0.0,9.90941986968,0.0,0.0,0.0
37000000000,0.0,0.0,9.89724373494,0.0,0.0,0.0
37010000000,0.0,0.0,9.8863145974,0.0,0.0,0.0
37020000000,0.0,0.0,9.87650583013,0.0,0.0,0.0
37030000000,0.0,0.0,9.86770365284,0.0,0.0,0.0
37040000000,0.0,0.0,9.85980582863,0.0,0.0,0.0
37050000000,0.0,0.0,9.85272049303,0.0,0.0,0.0
37060000000,0.0,0.0,9.84636510178,0.0,0.0,0.0
37070000000,0.0,0.0,9.84066548539,0.0,0.0,0.0
37080000000,0.0,0.0,9.83555499953,0.0,0.0,0.0
37090000000,0.0,0.0,9.83097376169,0.0,0.0,0.0
37100000000,0.0,0.0,9.82686796526,0.0,0.0,0.0
37110000000,0.0,0.0,9.82318926309,0.0,0.0,0.0
