4810060000000,9168,4810060000000,,91.0,680000000.0,3.0
4810070000000,9169,4810070000000,,91.0,690000000.0,3.0
4810080000000,9170,4810080000000,,91.0,700000000.0,3.0
4810090000000,9171,4810090000000,,91.0,710000000.0,3.0
4810100000000,9172,4810100000000,,91.0,720000000.0,3.0
4810110000000,9173,4810110000000,,91.0,730000000.0,3.0
4810120000000,9174,4810120000000,,91.0,740000000.0,3.0
4810130000000,9175,4810130000000,,91.0,750000000.0,3.0
4810140000000,9176,4810140000000,,91.0,760000000.0,3.0
4810150000000,9177,4810150000000,,91.0,770000000.0,3.0
4810160000000,9178,4810160000000,,91.0,780000000.0,3.0
4810170000000,9179,4810170000000,,91.0,790000000.0,3.0
4810180000000,9180,4810180000000,,91.0,800000000.0,3.0
4810190000000,9181,4810190000000,,91.0,810000000.0,3.0
4810200000000,9182,4810200000000,,91.0,820000000.0,3.0
4810210000000,9183,4810210000000,,91.0,830000000.0,3.0
4810220000000,9184,4810220000000,,91.0,840000000.0,3.0
4810230000000,9185,4810230000000,,91.0,850000000.0,3.0
4810240000000,9186,4810240000000,,91.0,860000000.0,3.0
4810250000000,9187,4810250000000,,91.0,870000000.0,3.0
4810260000000,9188,4810260000000,,91.0,880000000.0,3.0
4810270000000,9189,4810270000000,,91.0,890000000.0,3.0
4810300000000,9190,4810300000000,,91.0,900000000.0,3.0
4810300000000,9191,4810300000000,,91.0,910000000.0,3.0
4810310000000,9192,4810310000000,,91.0,920000000.0,3.0
4810320000000,9193,4810320000000,,91.0,930000000.0,3.0
4810330000000,9194,4810330000000,,91.0,940000000.0,3.0
4810340000000,9195,4810340000000,,91.0,950000000.0,3.0
4810350000000,9196,4810350000000,,91.0,960000000.0,3.0
4810360000000,9197,4810360000000,,91.0,970000000.0,3.0
4810370000000,9198,4810370000000,,91.0,980000000.0,3.0
4810380000000,9199,4810380000000,,91.0,990000000.0,3.0
4810390000000,9200,4810390000000,,92.0,0.0,3.0
4810400000000,9201,4810400000000,,92.0,10000000.0,3.0
4810410000000,9202,4810410000000,,92.0,20000000.0,3.0
4810420000000,9203,4810420000000,,92.0,30000000.0,3.0
4810430000000,9204,4810430000000,,92.0,40000000.0,3.0
4810440000000,9205,4810440000000,,92.0,50000000.0,3.0
4810450000000,9206,4810450000000,,92.0,60000000.0,3.0
4810460000000,9207,4810460000000,,92.0,70000000.0,3.0
4810470000000,9208,4810470000000,,92.0,80000000.0,3.0
4810480000000,9209,4810480000000,,92.0,90000000.0,3.0
4810490000000,9210,4810490000000,,92.0,100000000.0,3.0
4810500000000,9211,4810500000000,,92.0,110000000.0,3.0
4810510000000,9212,4810510000000,,92.0,120000000.0,3.0
4810520000000,9213,4810520000000,,92.0,130000000.0,3.0
4810530000000,9214,4810530000000,,92.0,140000000.0,3.0
4810540000000,9215,4810540000000,,92.0,150000000.0,3.0
4810560000000,9216,4810560000000,,92.0,160000000.0,3.0
4810560000000,9217,4810560000000,,92.0,170000000.0,3.0
4810570000000,9218,4810570000000,,92.0,180000000.0,3.0
4810580000000,9219,4810580000000,,92.0,190000000.0,3.0
4810590000000,9220,4810590000000,,92.0,200000000.0,3.0
4810600000000,9221,4810600000000,,92.0,210000000.0,3.0
4810610000000,9222,4810610000000,,92.0,220000000.0,3.0
4810620000000,9223,4810620000000,,92.0,230000000.0,3.0
4810630000000,9224,4810630000000,,92.0,240000000.0,3.0
4810640000000,9225,4810640000000,,92.0,250000000.0,3.0
4810650000000,9226,4810650000000,,92.0,260000000.0,3.0
4810660000000,9227,4810660000000,,92.0,270000000.0,3.0
4810670000000,9228,4810670000000,,92.0,280000000.0,3.0
4810680000000,9229,4810680000000,,92.0,290000000.0,3.0
4810690000000,9230,4810690000000,,92.0,300000000.0,3.0
4810700000000,9231,4810700000000,,92.0,310000000.0,3.0
4810710000000,9232,4810710000000,,92.0,320000000.0,3.0
4810720000000,9233,4810720000000,,92.0,330000000.0,3.0
4810730000000,9234,4810730000000,,92.0,340000000.0,3.0
4810740000000,9235,4810740000000,,92.0,350000000.0,3.0
4810750000000,9236,4810750000000,,92.0,360000000.0,3.0
4810760000000,9237,4810760000000,,92.0,370000000.0,3.0
4810770000000,9238,4810770000000,,92.0,380000000.0,3.0
4810780000000,9239,4810780000000,,92.0,390000000.0,3.0
4810790000000,9240,4810790000000,,92.0,400000000.0,3.0
4810800000000,9241,4810800000000,,92.0,410000000.0,3.0
4810840000000,9242,4810840000000,,92.0,420000000.0,3.0
4810850000000,9243,4810850000000,,92.0,430000000.0,3.0
4810860000000,9244,4810860000000,,92.0,440000000.0,3.0
4810870000000,9245,4810870000000,,92.0,450000000.0,3.0
4810880000000,9246,4810880000000,,92.0,460000000.0,3.0
4810890000000,9247,4810890000000,,92.0,470000000.0,3.0
4810900000000,9248,4810900000000,,92.0,480000000.0,3.0
4810910000000,9249,4810910000000,,92.0,490000000.0,3.0
4810920000000,9250,4810920000000,,92.0,500000000.0,3.0
4810930000000,9251,4810930000000,,92.0,510000000.0,3.0
4810940000000,9252,4810940000000,,92.0,520000000.0,3.0
4810950000000,9253,4810950000000,,92.0,530000000.0,3.0
4810960000000,9254,4810960000000,,92.0,540000000.0,3.0
4810970000000,9255,4810970000000,,92.0,550000000.0,3.0
4810980000000,9256,4810980000000,,92.0,560000000.0,3.0
4810990000000,9257,4810990000000,,92.0,570000000.0,3.0
4811000000000,9258,4811000000000,,92.0,580000000.0,3.0
4811010000000,9259,4811010000000,,92.0,590000000.0,3.0
4811020000000,9260,4811020000000,,92.0,600000000.0,3.0
